id,earthName,dateOfDiscovery,discovererName,prec_noix,prec_chocolat,prec_noisettes,prec_raisins,prec_fruits_confits,prec_lait,ph_eau,pop,prop_grand_meres,freq_boulangeries,nb_visites_hebdo,prix,nb_bras,nb_doigts_main,nb_dents,taux_oxygene_atm,dist_lune_km,dist_soleil_km,dist_centre_galaxie_ly,niveau_techno,nb_guerres_mondiales,methode_cuisson,nb_cookies_vendus,cookie_quality
28276,Earth46696,2199-10-26,Margaret Moore,oui,oui,non,oui,non,oui,9,5961724000,0.1999999999999999,6,4,,4.0,5.0,26.0,0.2299999999999999,427800.0,211300000,12200,apocalyptique,23.0,,15960000000.0,yuk
222427,Earth367109,2052-06-12,Thomas Robinson,oui,oui,non,,oui,oui,8,6636685000,0.1899999999999999,7,4,213.0,4.0,8.0,30.0,0.1999999999999999,490200.0,242400000,18000,moyen-age,29.0,Magie,13100000000.0,yum
98144,Earth161737,2077-01-25,Terry Hill,oui,oui,oui,oui,oui,non,10,5167253000,0.1699999999999999,5,9,350.0,4.0,7.0,26.0,0.1799999999999999,516300.0,184600000,15000,future,22.0,Micro-Ondes,14720000000.0,yum
207238,Earth342187,2029-03-28,Natalie Wood,oui,non,oui,non,oui,oui,6,6985279000,0.1599999999999999,6,6,318.0,4.0,10.0,28.0,0.2299999999999999,,185900000,9000,future,27.0,Quantique,14480000000.0,yum
51977,Earth85730,2109-11-15,William Jones,non,oui,non,,non,non,8,7808648000,0.2099999999999999,9,9,222.0,4.0,7.0,26.0,0.2199999999999999,478800.0,198100000,15800,industriel,26.0,Poele,12530000000.0,yum
232942,Earth384520,2070-04-26,William Hall,non,non,oui,,non,non,7,6249718000,0.2199999999999999,3,7,323.0,4.0,7.0,28.0,0.1899999999999999,439800.0,213600000,14600,préhistoire,18.0,Magie,14280000000.0,yum
36515,Earth60153,2105-12-04,Clinton Singleton,non,oui,non,oui,non,oui,7,7969779000,0.1899999999999999,10,8,280.0,4.0,,28.0,0.1699999999999999,476600.0,221900000,16500,renaissance,28.0,Soleil,16690000000.0,yuk
219757,Earth362754,2033-06-09,Annie Olive,non,non,oui,oui,oui,oui,10,6369528000,0.1999999999999999,4,6,337.0,4.0,8.0,28.0,0.1699999999999999,440200.0,182000000,16400,préhistoire,20.0,Feu de Bois,20400000000.0,yum
23631,Earth39072,2171-02-26,Marie Young,oui,oui,non,non,non,non,7,7002123000,0.2099999999999999,6,8,339.0,4.0,7.0,32.0,0.2099999999999999,488700.0,197200000,17200,apocalyptique,21.0,Fer à repasser,13270000000.0,yuk
42867,Earth70633,2025-07-24,Becky Maldanado,oui,oui,non,oui,oui,non,8,7061516000,0.2199999999999999,4,8,292.0,4.0,8.0,32.0,0.1799999999999999,425900.0,149700000,15800,préhistoire,16.0,Feu de Bois,10730000000.0,yum
1871,Earth3117,2052-09-10,Anthony Young,,non,oui,oui,non,non,9,7362301000,0.1799999999999999,5,4,,4.0,7.0,30.0,0.1599999999999999,486300.0,205900000,16100,numérique,24.0,Micro-Ondes,17020000000.0,yuk
178945,Earth295485,2168-08-31,Fernando Fellin,oui,non,oui,oui,oui,oui,7,6726889000,0.2299999999999999,9,6,326.0,4.0,7.0,28.0,0.2099999999999999,473000.0,188900000,12800,numérique,13.0,Gaz,18980000000.0,yum
87777,Earth144710,2142-12-13,Danny Glotfelty,non,non,non,non,oui,non,9,6090101000,0.2099999999999999,6,4,224.0,4.0,6.0,34.0,0.2099999999999999,515500.0,167300000,17100,renaissance,16.0,Four,9940000000.0,yum
141012,Earth232676,2073-05-31,Randall Plumley,oui,oui,non,oui,non,oui,5,7154782000,0.1699999999999999,7,6,249.0,4.0,6.0,24.0,0.2099999999999999,548100.0,205500000,14500,numérique,18.0,Micro-Ondes,14150000000.0,yuk
65677,Earth108360,2129-01-15,Tomas Kohler,,oui,non,oui,oui,non,7,5105943000,0.2099999999999999,9,6,361.0,4.0,6.0,30.0,0.1999999999999999,,179000000,12300,future,21.0,Micro-Ondes,11910000000.0,yum
73195,Earth120710,2083-04-01,Cory Mankin,oui,oui,non,oui,oui,non,12,6439116000,0.2199999999999999,8,7,265.0,2.0,7.0,28.0,0.2099999999999999,429000.0,157700000,15300,future,29.0,Quantique,15530000000.0,yum
181693,Earth299904,2078-06-29,Ruby Jenkins,oui,oui,non,oui,oui,oui,7,6295595000,0.1699999999999999,9,6,345.0,4.0,5.0,28.0,0.1999999999999999,491800.0,167000000,16400,industriel,28.0,Poele,13810000000.0,yum
215789,Earth356237,2089-06-14,Susan Bernal,non,non,oui,non,oui,oui,6,6608917000,0.2499999999999999,4,2,208.0,4.0,6.0,32.0,0.1699999999999999,506300.0,205700000,18800,apocalyptique,23.0,Fer à repasser,14250000000.0,yum
158420,Earth261593,2178-06-04,Kenneth Hunley,oui,non,oui,oui,non,oui,6,9398262000,0.1999999999999999,7,5,225.0,4.0,,32.0,0.2099999999999999,438100.0,225600000,13100,renaissance,16.0,Soleil,15270000000.0,yuk
31716,Earth52390,2064-09-10,Terry Gomez,,non,oui,oui,non,oui,7,5810045000,0.2099999999999999,5,6,195.0,4.0,7.0,34.0,0.1699999999999999,488800.0,201700000,15600,industriel,22.0,Gaz,13160000000.0,yuk
23235,Earth38410,2051-03-13,Lanny Wagoner,oui,non,oui,,non,non,9,3893207000,0.1999999999999999,5,6,304.0,4.0,7.0,28.0,0.1799999999999999,498600.0,188200000,12100,apocalyptique,24.0,Fer à repasser,15350000000.0,yuk
227575,Earth375676,2089-05-28,John Davidson,non,non,,non,oui,non,7,6005091000,0.2399999999999999,4,6,207.0,4.0,6.0,24.0,0.2099999999999999,447100.0,160600000,12800,industriel,26.0,Poele,14840000000.0,yum
86157,Earth142045,2166-08-14,Melanie Morgan,oui,oui,non,oui,oui,oui,8,5967821000,0.1899999999999999,5,9,317.0,4.0,7.0,32.0,0.1899999999999999,498600.0,160100000,16300,préhistoire,24.0,Feu de Bois,9090000000.0,yum
241464,Earth398546,2024-05-21,Imogene Rice,non,non,non,oui,non,oui,8,7065685000,0.1999999999999999,8,7,228.0,4.0,7.0,34.0,0.1799999999999999,425400.0,185300000,16800,préhistoire,19.0,Feu de Bois,12970000000.0,yum
207315,Earth342336,2106-07-07,Evelyn Carillo,oui,oui,non,,non,oui,7,7449031000,0.1899999999999999,8,5,291.0,4.0,6.0,26.0,0.2099999999999999,550600.0,224400000,10200,industriel,28.0,Poele,17010000000.0,yum
208983,Earth345063,2057-12-23,Ernest Beach,non,non,oui,oui,oui,oui,9,6149941000,0.1799999999999999,7,6,320.0,4.0,,28.0,0.1799999999999999,474600.0,171400000,13200,future,22.0,Quantique,17960000000.0,yum
189249,Earth312421,2161-01-02,Christopher Field,non,oui,oui,non,non,oui,7,6115086000,0.1899999999999999,6,5,238.0,4.0,7.0,30.0,0.2099999999999999,479400.0,184200000,11400,industriel,13.0,Four,12690000000.0,yum
203233,Earth335555,2195-09-11,Ramon Knutsen,non,non,non,non,oui,oui,8,5893267000,0.2199999999999999,8,7,217.0,4.0,6.0,30.0,0.1899999999999999,444800.0,170900000,15900,renaissance,22.0,Four,15890000000.0,yum
51984,Earth85744,2121-10-09,Jeffrey Patrick,non,oui,non,oui,non,non,7,6463593000,0.2299999999999999,8,9,258.0,4.0,7.0,26.0,0.1899999999999999,533700.0,192200000,12100,apocalyptique,20.0,Fer à repasser,11680000000.0,yum
28906,Earth47752,2195-12-14,Phyllis Worthy,oui,oui,oui,,non,oui,8,7412452000,0.1999999999999999,9,6,225.0,4.0,7.0,30.0,0.2299999999999999,472500.0,194100000,14800,apocalyptique,24.0,Fer à repasser,15260000000.0,yuk
101514,Earth167240,2179-01-25,Robin Shin,non,oui,oui,non,oui,non,10,5756477000,0.2299999999999999,8,7,275.0,4.0,8.0,28.0,0.2199999999999999,,207900000,15500,future,25.0,Micro-Ondes,17480000000.0,yum
127155,Earth209728,2088-06-04,Jean Rasmussen,non,non,non,oui,non,oui,9,4182564000,0.2099999999999999,8,5,,6.0,7.0,36.0,0.1699999999999999,406900.0,184600000,10100,numérique,22.0,Micro-Ondes,12790000000.0,yum
172805,Earth285415,2176-10-08,Mildred Huerta,non,non,oui,non,non,oui,8,7759650000,0.1599999999999999,7,5,323.0,4.0,8.0,30.0,0.1699999999999999,448300.0,181500000,14100,industriel,26.0,Poele,21180000000.0,yum
210703,Earth347936,2149-02-05,Kimberlee Pike,,non,oui,non,oui,oui,7,7031903000,0.1999999999999999,6,6,274.0,4.0,7.0,30.0,0.2199999999999999,476300.0,199900000,18200,industriel,22.0,Poele,17720000000.0,yum
6850,Earth11474,2117-01-21,Melvina Desatnik,oui,oui,oui,,oui,oui,8,5745216000,0.2099999999999999,7,8,,2.0,7.0,30.0,0.1999999999999999,,171900000,20900,future,19.0,Quantique,13820000000.0,yuk
38754,Earth63874,2042-06-05,Wendy Williams,oui,oui,oui,oui,oui,non,8,3733039000,0.2099999999999999,7,9,,4.0,7.0,30.0,0.1699999999999999,,185800000,20600,apocalyptique,17.0,Fer à repasser,13530000000.0,yum
143276,Earth236478,2122-03-27,Marcel Biagioni,oui,oui,non,oui,non,non,7,4332493000,0.2299999999999999,7,5,270.0,4.0,7.0,38.0,0.1999999999999999,560600.0,223700000,14800,moyen-age,21.0,Magie,11840000000.0,yuk
5857,Earth9824,2175-04-13,Rachel Williams,non,oui,non,,non,oui,7,6993021000,0.1999999999999999,7,8,245.0,6.0,8.0,28.0,0.1899999999999999,563400.0,134500000,10100,apocalyptique,21.0,Fer à repasser,10280000000.0,yuk
77001,Earth126865,2138-03-26,Jimmy Francis,non,oui,oui,non,non,non,8,5261802000,0.1699999999999999,9,9,306.0,4.0,8.0,30.0,0.1599999999999999,485200.0,196500000,12600,apocalyptique,19.0,Fer à repasser,13530000000.0,yum
172519,Earth284938,2079-09-11,Anthony Eckenrode,oui,non,oui,non,oui,non,7,6975209000,0.1999999999999999,5,5,311.0,4.0,10.0,,0.1799999999999999,474900.0,208300000,16500,renaissance,28.0,Four,17460000000.0,yum
44268,Earth72937,2040-10-20,Arthur Kinkelaar,non,oui,oui,non,oui,oui,9,6903240000,0.2099999999999999,10,6,334.0,4.0,,36.0,0.2399999999999999,523500.0,190100000,21700,apocalyptique,20.0,Fer à repasser,16950000000.0,yum
83286,Earth137275,2077-04-21,Bobby Sartin,non,non,oui,,oui,non,8,6265283000,0.2099999999999999,10,5,339.0,4.0,8.0,28.0,0.1899999999999999,574000.0,183500000,15200,future,22.0,Micro-Ondes,13770000000.0,yum
83284,Earth137273,2024-12-18,Martin Johnson,oui,oui,non,oui,oui,oui,8,6381344000,0.2099999999999999,6,10,355.0,4.0,8.0,24.0,0.1899999999999999,,156700000,10200,moyen-age,19.0,Magie,12300000000.0,yum
242373,Earth400061,2095-09-27,David Mcclain,oui,non,non,non,non,non,8,3236304000,0.1799999999999999,7,7,299.0,4.0,8.0,,0.1899999999999999,499900.0,221400000,13400,industriel,24.0,Four,16700000000.0,yum
81738,Earth134700,2134-12-15,Manuel Rouse,oui,non,oui,non,non,non,9,4266207000,0.2199999999999999,7,5,315.0,4.0,6.0,32.0,0.1899999999999999,403600.0,179400000,12200,moyen-age,22.0,Soleil,12770000000.0,yum
141878,Earth234140,2113-07-04,Christopher Perkins,oui,oui,non,,non,oui,5,6097687000,0.1599999999999999,5,8,275.0,4.0,8.0,28.0,0.1799999999999999,524800.0,180300000,20900,industriel,20.0,Poele,7480000000.0,yuk
57965,Earth95559,2111-12-03,David Blane,oui,oui,non,oui,non,non,10,3901566000,0.2199999999999999,6,8,272.0,4.0,7.0,28.0,0.1999999999999999,,164500000,20200,apocalyptique,21.0,Quantique,12810000000.0,yum
83395,Earth137468,2110-11-18,Paula Bostian,,non,oui,non,oui,non,9,4065407000,0.1799999999999999,6,8,343.0,4.0,5.0,30.0,0.1999999999999999,518800.0,199000000,10700,future,24.0,Micro-Ondes,15350000000.0,yum
139993,Earth231004,2077-01-25,Carolyne Seeman,oui,oui,non,,non,oui,8,4826555000,0.1999999999999999,8,8,232.0,2.0,7.0,34.0,0.2499999999999999,,180300000,16000,numérique,30.0,Micro-Ondes,14550000000.0,yuk
123129,Earth203029,2066-07-03,Darren Clynes,non,oui,non,oui,non,oui,9,5985220000,0.1999999999999999,8,8,305.0,4.0,7.0,26.0,0.1899999999999999,547800.0,178300000,12500,numérique,27.0,Gaz,15050000000.0,yum
7617,Earth12753,2036-04-05,Virgil Karam,non,oui,non,oui,oui,oui,8,3424184000,0.2099999999999999,5,4,324.0,4.0,5.0,22.0,0.2399999999999999,469200.0,181800000,13500,future,15.0,Quantique,21360000000.0,yuk
32298,Earth53341,2048-02-25,Margaret Giroux,oui,oui,oui,non,non,oui,6,5610795000,0.1799999999999999,7,7,310.0,4.0,6.0,28.0,0.1999999999999999,400200.0,198900000,14400,industriel,24.0,Poele,14930000000.0,yuk
165435,Earth273283,2130-05-03,Nellie Brigman,,oui,non,non,non,oui,7,6220550000,0.1699999999999999,7,5,269.0,4.0,8.0,32.0,0.1899999999999999,521800.0,192000000,15700,renaissance,23.0,Four,12810000000.0,yuk
22731,Earth37562,2132-10-06,Marilyn Mcauliffe,oui,oui,oui,oui,non,non,7,5391395000,0.2099999999999999,6,5,229.0,4.0,4.0,34.0,0.2199999999999999,454100.0,205000000,16200,numérique,20.0,Micro-Ondes,15130000000.0,yuk
134417,Earth221940,2068-01-29,Danny Ybarra,non,non,oui,non,oui,oui,11,8377655000,0.1899999999999999,6,6,252.0,2.0,7.0,30.0,0.2299999999999999,417100.0,173400000,10300,moyen-age,21.0,Soleil,17150000000.0,yuk
11929,Earth19795,2132-12-17,Kevin Good,oui,oui,oui,oui,oui,oui,7,5622981000,0.2199999999999999,8,4,302.0,4.0,,34.0,0.1799999999999999,406300.0,194900000,11300,préhistoire,19.0,Feu de Bois,14180000000.0,yuk
62946,Earth103751,2045-01-06,Jon Gomez,oui,oui,non,oui,oui,non,8,5853560000,0.2199999999999999,8,8,249.0,4.0,,30.0,0.1899999999999999,378000.0,178400000,13200,future,22.0,Quantique,13550000000.0,yum
188077,Earth310449,2025-03-16,Elvera Herring,non,non,oui,non,oui,oui,9,6139863000,0.2199999999999999,7,6,243.0,4.0,7.0,32.0,0.1999999999999999,527400.0,229100000,9500,préhistoire,22.0,Feu de Bois,19040000000.0,yum
159496,Earth263430,2164-12-10,Danny Miller,oui,oui,oui,oui,non,oui,9,4772808000,0.1799999999999999,8,7,341.0,4.0,8.0,26.0,0.1999999999999999,505900.0,220000000,10300,future,16.0,Quantique,15380000000.0,yuk
147233,Earth243101,2096-03-01,Mary Shaw,oui,non,oui,non,non,oui,6,5664503000,0.1899999999999999,6,7,241.0,2.0,7.0,36.0,0.1599999999999999,530800.0,242100000,17000,moyen-age,21.0,Magie,16260000000.0,yuk
40762,Earth67165,2154-02-18,Edward Bickerstaff,oui,oui,oui,non,oui,non,8,5870888000,0.2199999999999999,6,5,272.0,4.0,7.0,32.0,0.1899999999999999,418200.0,206800000,17000,apocalyptique,19.0,Fer à repasser,17540000000.0,yum
16436,Earth27266,2123-06-24,Lela Manheim,oui,oui,oui,oui,non,oui,5,8256617000,0.2199999999999999,4,6,,4.0,8.0,32.0,0.2199999999999999,466700.0,222300000,12300,industriel,23.0,Poele,15400000000.0,yuk
180334,Earth297717,2198-08-16,Norman Zurcher,oui,oui,non,oui,oui,oui,10,6302608000,0.2099999999999999,11,7,306.0,4.0,8.0,26.0,0.1899999999999999,545600.0,178500000,11900,moyen-age,25.0,Soleil,19660000000.0,yum
178384,Earth294562,2170-09-25,Stephanie Odaniel,oui,non,oui,non,oui,oui,9,7606626000,0.1699999999999999,9,7,292.0,4.0,8.0,22.0,0.1599999999999999,486100.0,189400000,10600,renaissance,18.0,Four,17990000000.0,yum
66993,Earth110514,2092-02-18,Mark Stjohn,non,non,non,non,non,oui,7,3707027000,0.1799999999999999,9,5,360.0,4.0,8.0,38.0,0.1699999999999999,514100.0,164500000,16800,industriel,23.0,Poele,12590000000.0,yum
106598,Earth175686,2058-03-06,John Brown,oui,oui,non,non,non,non,7,7877828000,0.1799999999999999,7,6,312.0,4.0,8.0,32.0,0.2099999999999999,539600.0,218600000,13500,future,27.0,Quantique,11900000000.0,yum
192778,Earth318292,2045-01-27,Willie Trinidad,oui,non,oui,oui,non,oui,9,6723873000,0.1799999999999999,4,7,343.0,2.0,5.0,,0.1799999999999999,562900.0,211000000,18000,moyen-age,25.0,Magie,20410000000.0,yum
246264,Earth406416,2152-07-27,Kathryn Thomas,oui,non,non,oui,non,oui,7,4772882000,0.1799999999999999,6,7,,2.0,7.0,28.0,0.1899999999999999,482300.0,184500000,14000,moyen-age,24.0,Soleil,14080000000.0,yum
9466,Earth15754,2186-03-04,John Hershberger,oui,oui,non,non,oui,non,7,5090930000,0.2299999999999999,7,4,,4.0,8.0,30.0,0.1799999999999999,419200.0,211200000,15200,apocalyptique,27.0,Quantique,16430000000.0,yuk
238723,Earth393967,2047-08-06,Robert Jaynes,oui,non,oui,non,oui,non,8,8444187000,0.1999999999999999,5,8,217.0,4.0,7.0,28.0,0.1599999999999999,,204900000,12700,numérique,18.0,Gaz,14590000000.0,yum
47518,Earth78366,2122-08-17,Teresa Kelly,oui,non,oui,non,non,non,5,9121931000,0.1899999999999999,8,8,353.0,4.0,,40.0,0.1799999999999999,577100.0,215500000,14500,apocalyptique,16.0,Quantique,,yum
16147,Earth26803,2169-08-26,Mildred Buckles,non,non,oui,oui,oui,oui,8,6178171000,0.1799999999999999,6,7,325.0,4.0,7.0,26.0,0.2199999999999999,489600.0,176900000,17900,renaissance,,,17740000000.0,yuk
47818,Earth78859,2163-03-11,Gregory Thruman,non,non,non,non,oui,oui,9,5398424000,0.1899999999999999,9,8,330.0,4.0,7.0,32.0,0.1899999999999999,511000.0,168700000,10800,renaissance,26.0,Four,9470000000.0,yum
62061,Earth102312,2093-04-05,Matthew Oconnor,oui,oui,non,oui,oui,oui,9,6911700000,0.1699999999999999,6,10,384.0,4.0,7.0,28.0,0.1899999999999999,546000.0,161400000,12400,préhistoire,21.0,Magie,11480000000.0,yum
12908,Earth21369,2126-03-01,Miriam Addison,oui,oui,non,oui,non,oui,9,6259635000,0.2199999999999999,5,3,329.0,6.0,7.0,28.0,0.2099999999999999,465300.0,221500000,13700,industriel,25.0,Gaz,19960000000.0,yuk
102443,Earth168772,2096-11-27,Victoria Watson,non,oui,non,,non,non,7,4724710000,0.2099999999999999,8,6,223.0,6.0,7.0,26.0,0.2199999999999999,456500.0,210400000,16900,future,25.0,Micro-Ondes,14250000000.0,yum
160737,Earth265467,2048-07-27,Lee Karl,non,oui,oui,oui,non,oui,7,6562275000,0.2099999999999999,7,6,269.0,4.0,7.0,32.0,0.2199999999999999,422500.0,178400000,16100,numérique,16.0,Gaz,13000000000.0,yuk
56222,Earth92718,2145-09-17,Hildred Rojas,non,oui,oui,non,oui,non,8,7362974000,0.1999999999999999,9,3,328.0,4.0,8.0,34.0,0.2099999999999999,474000.0,183500000,13100,apocalyptique,12.0,Fer à repasser,13990000000.0,yum
61203,Earth100869,2024-07-06,Betty Odonnell,non,non,oui,non,oui,non,10,4501992000,0.1699999999999999,10,7,399.0,4.0,8.0,34.0,0.1799999999999999,430700.0,165100000,16200,industriel,21.0,Poele,11620000000.0,yum
40378,Earth66545,2065-07-02,David Wilcutt,oui,non,non,non,non,oui,8,6230956000,0.1699999999999999,6,8,288.0,4.0,11.0,34.0,0.1899999999999999,387900.0,182000000,13000,préhistoire,18.0,Feu de Bois,9730000000.0,yum
161717,Earth267067,2026-06-29,Stewart Pena,oui,oui,non,oui,non,oui,7,6005621000,0.1799999999999999,8,6,240.0,4.0,7.0,,0.2199999999999999,,219900000,16000,numérique,19.0,Micro-Ondes,11000000000.0,yuk
210823,Earth348121,2173-09-02,Kim Hansen,oui,non,oui,oui,non,oui,9,6259631000,0.1799999999999999,5,3,195.0,4.0,8.0,28.0,0.1599999999999999,522600.0,194200000,17800,renaissance,18.0,Four,15760000000.0,yum
142684,Earth235498,2197-11-11,Estella Billings,non,oui,oui,oui,oui,oui,8,6716444000,0.2199999999999999,7,7,,4.0,7.0,24.0,0.1899999999999999,350800.0,164800000,19000,préhistoire,17.0,Magie,19630000000.0,yuk
128837,Earth212565,2074-02-20,Isaac Peevey,oui,non,oui,,non,non,10,7718662000,0.2399999999999999,8,6,239.0,4.0,7.0,34.0,0.2299999999999999,482600.0,212500000,16900,apocalyptique,23.0,Quantique,15450000000.0,yuk
13032,Earth21568,2063-11-30,Shanna Lowe,,non,non,non,oui,oui,8,7179733000,0.1899999999999999,7,8,303.0,4.0,7.0,28.0,0.2199999999999999,542400.0,179100000,16900,industriel,32.0,Poele,13900000000.0,yuk
113060,Earth186270,2106-04-08,Ray Diaz,non,non,oui,non,oui,oui,10,7616750000,0.1999999999999999,10,5,347.0,6.0,6.0,36.0,0.1899999999999999,397700.0,173900000,15000,numérique,19.0,Gaz,13580000000.0,yum
228663,Earth377422,2102-01-18,John Spencer,,non,oui,oui,non,oui,7,5924850000,0.1499999999999999,5,4,290.0,4.0,7.0,28.0,0.1699999999999999,,192500000,20100,préhistoire,22.0,Feu de Bois,14510000000.0,yum
181193,Earth299081,2078-10-21,Mary Fuller,non,non,oui,non,oui,non,8,5238958000,0.1999999999999999,7,8,269.0,4.0,8.0,30.0,0.2099999999999999,502500.0,228100000,13600,apocalyptique,17.0,Quantique,19250000000.0,yum
216325,Earth357095,2174-10-10,Larry Depew,non,oui,oui,,oui,oui,8,7080412000,0.1899999999999999,9,5,329.0,4.0,6.0,24.0,0.2199999999999999,430700.0,190700000,16000,préhistoire,20.0,Feu de Bois,16620000000.0,yum
146080,Earth241180,2178-02-15,Russell Beyett,non,oui,,oui,non,oui,7,5458251000,0.2399999999999999,8,4,359.0,4.0,7.0,26.0,0.2099999999999999,488300.0,216600000,13000,future,16.0,Micro-Ondes,12310000000.0,yuk
195410,Earth322712,2083-01-17,Jason Bell,oui,non,oui,oui,oui,oui,7,4297490000,0.1899999999999999,7,5,,4.0,7.0,26.0,0.1699999999999999,424400.0,210500000,11800,industriel,18.0,Poele,15700000000.0,yum
191312,Earth315878,2147-02-12,Karen Rawlins,non,oui,non,oui,oui,oui,8,5398133000,0.1999999999999999,7,5,225.0,4.0,7.0,26.0,0.1799999999999999,459800.0,140600000,10200,industriel,20.0,Poele,13240000000.0,yum
126864,Earth209283,2140-09-23,Katherine Anguiano,non,non,non,non,non,non,7,7731405000,0.2099999999999999,7,7,262.0,4.0,7.0,26.0,0.1499999999999999,592500.0,172900000,13000,renaissance,16.0,Four,11770000000.0,yum
85506,Earth140936,2133-04-22,Oscar Becerra,oui,non,oui,non,oui,non,7,4219513000,0.1699999999999999,6,4,263.0,4.0,7.0,,0.1899999999999999,479300.0,226900000,9500,future,22.0,Micro-Ondes,14490000000.0,yum
41965,Earth69143,2141-06-19,Suzanne Ritchie,non,non,oui,non,oui,non,10,6083415000,0.1699999999999999,5,5,251.0,4.0,7.0,32.0,0.2099999999999999,473000.0,184400000,19600,moyen-age,12.0,Magie,9800000000.0,yum
171800,Earth283773,2153-09-14,Mary Sledge,oui,non,oui,oui,oui,oui,8,7335629000,0.2099999999999999,7,6,438.0,4.0,6.0,24.0,0.1799999999999999,445200.0,200200000,14400,industriel,,Gaz,19140000000.0,yum
220089,Earth363294,2028-08-25,Stephen Philips,non,non,non,non,non,non,7,6398000000,0.2299999999999999,3,7,249.0,4.0,7.0,28.0,0.1999999999999999,413900.0,186500000,20200,industriel,27.0,Poele,13380000000.0,yum
105118,Earth173216,2041-07-23,Debra Aiken,oui,non,oui,non,oui,non,11,5443557000,0.1599999999999999,3,6,358.0,4.0,8.0,32.0,0.2199999999999999,504500.0,180200000,16700,moyen-age,22.0,Magie,13000000000.0,yum
167635,Earth276887,2076-05-22,Kay Basinski,,non,oui,,oui,oui,8,7772999000,0.1999999999999999,7,6,347.0,4.0,7.0,20.0,0.2099999999999999,450300.0,170700000,12100,numérique,18.0,Gaz,19430000000.0,yum
170646,Earth281884,2054-11-24,Andrew Sullivan,non,non,non,oui,non,non,5,7080647000,0.2099999999999999,6,6,273.0,4.0,7.0,28.0,0.1899999999999999,421100.0,233700000,14000,préhistoire,27.0,Feu de Bois,16080000000.0,yum
206906,Earth341630,2132-01-08,Megan Beaulieu,non,non,oui,,non,oui,7,7866194000,0.2199999999999999,7,4,,4.0,6.0,28.0,0.2199999999999999,541800.0,192000000,22900,future,26.0,Quantique,18660000000.0,yum
79538,Earth131072,2185-08-16,Emma Wilt,non,oui,oui,non,non,non,8,6252010000,0.1799999999999999,8,7,249.0,4.0,8.0,26.0,0.1899999999999999,518500.0,196100000,15800,apocalyptique,19.0,Fer à repasser,15190000000.0,yum
174408,Earth287988,2076-06-09,Ted Brown,non,non,non,non,non,non,5,6318100000,0.1799999999999999,1,6,219.0,4.0,9.0,22.0,0.2099999999999999,463100.0,209800000,12600,renaissance,20.0,Soleil,15490000000.0,yum
175424,Earth289689,2174-11-09,Patrick Bracy,oui,non,non,,non,oui,8,4588097000,0.2099999999999999,8,7,299.0,4.0,7.0,28.0,0.1899999999999999,444600.0,171600000,14900,moyen-age,23.0,Soleil,14420000000.0,yum
28025,Earth46282,2033-11-12,Joe Gardner,non,oui,non,oui,non,oui,8,5780639000,0.2299999999999999,8,4,251.0,6.0,7.0,,0.1899999999999999,511900.0,202100000,9300,industriel,18.0,Poele,12930000000.0,yuk
219958,Earth363074,2078-02-08,Thomas Harris,non,non,oui,,non,oui,7,6338308000,0.2099999999999999,5,5,199.0,4.0,,,0.1899999999999999,486000.0,206300000,12500,industriel,18.0,Poele,12420000000.0,yum
92389,Earth152209,2111-01-26,Dan James,oui,non,non,oui,oui,non,7,5121321000,0.1799999999999999,7,7,321.0,4.0,6.0,,0.1899999999999999,453900.0,181700000,17800,renaissance,21.0,Four,10830000000.0,yum
37984,Earth62530,2196-09-03,Garrett Messier,non,oui,non,non,oui,non,7,4437824000,0.1999999999999999,9,8,308.0,4.0,7.0,32.0,0.1699999999999999,400800.0,225400000,10000,industriel,15.0,Poele,16400000000.0,yuk
124815,Earth205890,2102-08-31,Alton Hall,non,oui,oui,non,oui,non,9,7783654000,0.1999999999999999,8,6,282.0,6.0,6.0,32.0,0.1899999999999999,501200.0,153300000,11200,apocalyptique,16.0,Quantique,11810000000.0,yum
49057,Earth80929,2151-06-13,Sue Robinson,oui,oui,non,oui,non,non,10,7225798000,0.1799999999999999,7,9,328.0,4.0,7.0,30.0,0.1699999999999999,442100.0,194500000,16500,industriel,26.0,Poele,12680000000.0,yum
172970,Earth285684,2108-11-24,Barbara Huddleston,oui,oui,non,oui,non,oui,8,4498860000,0.1799999999999999,8,6,,4.0,6.0,24.0,0.2299999999999999,464100.0,172700000,13300,industriel,28.0,Poele,14400000000.0,yum
36726,Earth60514,2078-11-21,Dorothy Dubay,oui,oui,non,oui,non,oui,9,5822368000,0.1999999999999999,6,5,,4.0,7.0,26.0,0.1599999999999999,502100.0,215000000,12600,apocalyptique,24.0,Fer à repasser,18290000000.0,yuk
121027,Earth199429,2189-09-24,Billy Roesch,oui,oui,non,oui,non,non,10,7284060000,0.1799999999999999,8,9,352.0,4.0,8.0,28.0,0.1699999999999999,,168200000,13000,future,28.0,Quantique,12360000000.0,yum
173557,Earth286609,2184-04-19,Beverly Bramer,,non,oui,,oui,non,8,5251558000,0.2199999999999999,6,5,291.0,4.0,9.0,34.0,0.1999999999999999,,202900000,15400,renaissance,11.0,Four,13690000000.0,yum
119318,Earth196562,2104-12-02,Marie Burns,,non,non,non,non,oui,10,5681724000,0.1699999999999999,6,7,304.0,4.0,6.0,26.0,0.1899999999999999,,177600000,13800,moyen-age,23.0,Magie,12100000000.0,yum
